,C,Db,D,Eb,E,F,Gb,G,Ab,A,Bb,B,true
Bbmin6_bossa-nova_Clarinet.ogg,90722.625,37902.51171875,55568.34375,13450.53515625,24250.810546875,101000.71875,21725.896484375,52842.34765625,120090.6015625,29002.369140625,47066.16796875,27519.28125,Bbmin6
Dbmin6_fandango_Clarinet.ogg,32140.2265625,24252.5,23088.193359375,29553.056640625,28503.15625,27029.611328125,18734.451171875,18844.154296875,31757.080078125,18249.431640625,81454.4609375,156925.578125,Dbmin6
Dbmin6_ngbaka-maibo_Clarinet.ogg,61096.85546875,43103.19140625,49014.453125,52421.26171875,51929.05859375,74927.2734375,35935.47265625,31978.955078125,60087.89453125,37764.25,185287.015625,279996.84375,Dbmin6
Bmin6_cinquillo_Clarinet.ogg,12881.6416015625,63103.80078125,23402.373046875,30483.5546875,7201.275390625,14067.12890625,55102.390625,9935.5224609375,30045.482421875,70201.015625,12039.1201171875,17183.462890625,Bmin6
Abmin6_mpre_Clarinet.ogg,121052.0546875,26656.017578125,20274.47265625,52082.640625,17986.779296875,80945.4453125,195573.5,34635.21875,32505.734375,21980.6484375,91500.1328125,54520.453125,Abmin6
Ebmin6_spanish_tango_Clarinet.ogg,20177.3046875,32343.541015625,10364.56640625,13049.7421875,8380.5595703125,18864.67578125,26132.626953125,44937.57421875,9910.2509765625,13129.8056640625,46039.04296875,9200.748046875,Ebmin6
Dmin6_pictures_at_an_exhibition_Clarinet.ogg,90000.75,25745.521484375,24409.095703125,23050.373046875,31229.109375,34705.88671875,74882.6484375,21812.1640625,17679.845703125,33552.34765625,11078.4404296875,48746.765625,Dmin6
Gmin6_spanish_tango_Clarinet.ogg,12974.5859375,13412.953125,39310.37890625,12390.4873046875,28753.416015625,57056.92578125,31631.734375,19327.513671875,11564.3828125,37315.50390625,40785.86328125,50832.90234375,Gmin6
Emin6_agogo-samba_Clarinet.ogg,33524.03125,99515.25,166459.234375,34308.07421875,54035.65234375,88552.9140625,148618.265625,69835.8984375,131247.703125,36947.8515625,42638.78125,112610.9375,Emin6
Emin6_pictures_at_an_exhibition_Clarinet.ogg,17968.4140625,47474.14453125,88087.0859375,19291.869140625,25795.853515625,34248.98046875,82809.8671875,38488.3359375,45416.67578125,16438.658203125,24070.9140625,63538.08984375,Emin6
Cmin6_york-samai_Clarinet.ogg,10995.4501953125,11684.59765625,13246.8837890625,16741.232421875,20734.31640625,7693.91064453125,6333.6796875,18004.2890625,5110.962890625,16654.634765625,24589.365234375,13971.8974609375,Cmin6
Amin6_agogo-samba_Clarinet.ogg,77097.1171875,182975.234375,32104.455078125,19747.580078125,75794.2421875,22909.7421875,103551.9296875,264395.03125,42614.44140625,36992.43359375,22647.759765625,90540.53125,Amin6
Gmin6_york-samai_Clarinet.ogg,9987.3330078125,9606.9384765625,28859.064453125,8950.384765625,21196.560546875,41510.94140625,25973.794921875,15365.8935546875,8989.7060546875,32194.166015625,32845.50390625,43454.58203125,Gmin6
Cmin6_samba_Clarinet.ogg,31360.369140625,33131.91796875,31858.291015625,37965.81640625,44929.35546875,22135.478515625,20852.8515625,51556.796875,19824.45703125,56036.21484375,74879.1640625,37262.07421875,Cmin6
Gbmin6_samba_Clarinet.ogg,17785.220703125,78232.5859375,17656.822265625,58510.12109375,122641.15625,48687.3125,35526.24609375,22433.203125,72654.9453125,61089.78515625,92880.9609375,16434.396484375,Gbmin6
Gbmin6_aka_upper_sangha_Clarinet.ogg,39795.21875,176199.1875,38465.734375,121100.1640625,246927.875,111891.28125,115053.8515625,49847.40625,162423.078125,128691.7734375,232588.578125,37770.44921875,Gbmin6
Gbmin6_cinquillo_Clarinet.ogg,7891.93798828125,28834.310546875,6959.83251953125,23104.140625,50626.66796875,18910.126953125,12877.7705078125,7744.759765625,30094.5703125,28675.626953125,35281.71484375,7311.60498046875,Gbmin6
Amin6_venda_clapping_Clarinet.ogg,32833.13671875,53931.85546875,11563.3837890625,11744.76171875,44621.41796875,12145.4345703125,49242.81640625,136852.703125,22132.3828125,21135.09375,13066.4013671875,51462.51953125,Amin6
Fmin6_aka_Clarinet.ogg,221786.078125,46840.37109375,97487.8359375,182796.421875,46769.72265625,72529.0859375,116658.3203125,289816.34375,133182.8125,132328.578125,44270.12109375,72133.703125,Fmin6
Cmin6_Nawakhat_Clarinet.ogg,10516.3759765625,10325.228515625,12579.0751953125,14406.0234375,15273.1064453125,7096.33349609375,6469.837890625,18199.029296875,5070.9658203125,13463.2734375,24220.53125,13547.671875,Cmin6
Dmin6_fandango_Clarinet.ogg,100242.65625,26666.423828125,25119.734375,23183.28125,29381.140625,31319.533203125,52795.734375,20051.556640625,18733.759765625,31683.46875,10679.470703125,50129.48046875,Dmin6
Gmin6_ngbaka-maibo_Clarinet.ogg,34418.34375,37644.26953125,116352.03125,33892.89453125,77061.2578125,157898.046875,77306.6640625,47908.046875,29062.841796875,90473.9296875,116193.9375,133235.890625,Gmin6
Dmin6_al-saghil-al-sani_Clarinet.ogg,55955.91796875,16956.126953125,15986.3203125,17690.498046875,22286.568359375,31754.3125,59770.515625,16165.08984375,11644.5498046875,23864.419921875,8041.986328125,32180.759765625,Dmin6
Cmin6_aksak_Clarinet.ogg,13323.9326171875,13254.20703125,14689.0166015625,17822.603515625,16965.126953125,8907.716796875,8546.6181640625,23495.958984375,7113.15673828125,17028.525390625,30287.291015625,16295.140625,Cmin6
Gmin6_Nawakhat_Clarinet.ogg,9522.310546875,10984.7763671875,31101.515625,9794.3046875,21567.71484375,45695.64453125,25739.4296875,15399.8125,9470.0400390625,30939.970703125,31631.759765625,32304.662109375,Gmin6
Ebmin6_venda_Clarinet.ogg,19867.51953125,33216.21484375,10746.5810546875,12259.7744140625,8166.47216796875,17022.998046875,25430.341796875,42250.54296875,10140.3623046875,13551.2919921875,45051.42578125,9401.3798828125,Ebmin6
Dmin6_venda_Clarinet.ogg,64924.66796875,18947.044921875,18294.951171875,17501.033203125,23305.345703125,25878.1015625,49133.828125,15719.1083984375,13294.7578125,24806.8515625,8155.27294921875,34281.4453125,Dmin6
Gmin6_mpre_Clarinet.ogg,25061.529296875,23924.990234375,71882.9453125,22683.916015625,52783.30859375,94863.75,60913.94921875,30920.939453125,21283.45703125,74036.9140625,65020.62890625,101268.0390625,Gmin6
Ebmin6_samba_Clarinet.ogg,51458.93359375,77314.4140625,26558.25,29373.669921875,19479.298828125,36400.30859375,56441.23046875,116860.8828125,27633.068359375,30993.728515625,95021.8515625,21695.173828125,Ebmin6
Bbmin6_outside_now_Clarinet.ogg,41495.51953125,21039.166015625,29428.203125,6978.18798828125,13848.7900390625,57897.51171875,11613.7890625,30527.451171875,77488.5859375,16071.1767578125,26239.904296875,13521.83203125,Bbmin6
Fmin6_mpre_Clarinet.ogg,76650.4921875,15469.4287109375,34480.25390625,65038.640625,16246.6923828125,24287.970703125,42752.40625,117236.4140625,47458.078125,45773.33984375,14372.8408203125,23891.544921875,Fmin6
Gmin6_agsag-samai_Clarinet.ogg,13368.2265625,15184.9404296875,42890.7421875,13722.0703125,30668.697265625,62129.140625,31461.521484375,19333.62890625,12192.4833984375,36682.18359375,41143.96484375,44650.703125,Gmin6
Gmin6_al-saghil-al-sani_Contrabass.ogg,2189.797607421875,6527.59619140625,36131.28125,5520.27392578125,4457.88623046875,11976.0234375,68170.3984375,421858.0,60459.70703125,9220.9541015625,8307.716796875,5432.4228515625,Gmin6
Gmin6_pictures_at_an_exhibition_Contrabass.ogg,2967.946533203125,9441.8486328125,53748.04296875,8215.4462890625,5833.15283203125,14118.9951171875,107121.5859375,697428.75,98035.9609375,10211.3701171875,10136.603515625,7362.6953125,Gmin6
Fmin6_bendir_Contrabass.ogg,28478.447265625,6541.013671875,6762.69677734375,10556.0966796875,63896.37109375,394887.03125,57473.97265625,9262.2900390625,18656.298828125,57689.87109375,6730.44384765625,5799.505859375,Fmin6
Dmin6_bossa-nova_Contrabass.ogg,27071.833984375,132238.796875,841741.8125,123486.15625,12888.6904296875,22214.578125,52219.66015625,20997.447265625,37092.67578125,134150.515625,23306.720703125,9885.8662109375,Dmin6
Amin6_aka_Contrabass.ogg,37746.51953125,44664.63671875,7893.884765625,16557.3359375,76826.7109375,13905.13671875,29554.171875,65028.703125,110901.5234375,646422.3125,107075.03125,30016.720703125,Amin6
Emin6_aksak_Contrabass.ogg,6232.00244140625,5148.49365234375,10420.2333984375,64978.60546875,416591.84375,57934.203125,6567.98974609375,19398.0703125,55177.62890625,5989.767578125,4920.84814453125,23787.6953125,Emin6
Bmin6_agsag-samai_Contrabass.ogg,28498.6328125,6474.30908203125,7536.08642578125,7149.33154296875,1399.6561279296875,3601.11328125,17327.109375,2888.665283203125,4298.08740234375,11558.24609375,31392.455078125,186849.0,Bmin6
Amin6_agogo-samba_Contrabass.ogg,20334.908203125,25573.857421875,4577.96826171875,7986.25390625,35186.30859375,7051.23291015625,20755.380859375,36462.23828125,58435.34375,341948.78125,60196.41015625,16727.912109375,Amin6
Abmin6_outside_now_Contrabass.ogg,2952.1396484375,2129.107177734375,8215.421875,44986.99609375,6349.71044921875,2389.62548828125,9862.1376953125,104619.3359375,704631.1875,96609.1328125,7735.72412109375,6652.46142578125,Abmin6
Ebmin6_york-samai_Contrabass.ogg,5904.46728515625,9246.5751953125,29199.4765625,171925.578125,29248.8828125,9198.9873046875,12085.6337890625,32128.431640625,4222.1806640625,3905.947509765625,17633.298828125,3737.250732421875,Ebmin6
Emin6_samba_Contrabass.ogg,17805.279296875,12434.8095703125,20375.2265625,177381.046875,1146477.125,158630.390625,19066.802734375,45868.58203125,139715.484375,15896.9833984375,14157.48046875,73163.5234375,Emin6
Gmin6_cinquillo_Contrabass.ogg,1929.1131591796875,6343.98681640625,35276.00390625,5256.10205078125,3659.7587890625,11917.3564453125,67286.9765625,423559.75,59812.39453125,7830.58349609375,8427.9404296875,4367.09130859375,Gmin6
Fmin6_ruchenitza_2_Contrabass.ogg,19948.5625,4415.19873046875,3353.123046875,7847.87255859375,48034.12890625,309513.78125,42808.41015625,5198.42724609375,14233.5,42411.91796875,4657.830078125,4090.685546875,Fmin6
Dmin6_venda_clapping_Contrabass.ogg,17826.560546875,82304.9140625,510250.84375,76448.8515625,9736.283203125,14725.3662109375,32266.146484375,13925.2587890625,25095.875,92255.5625,16025.8564453125,6296.48828125,Dmin6
Bbmin6_fandango_Contrabass.ogg,7328.99658203125,9550.7314453125,12473.1474609375,2160.291259765625,3988.441650390625,18665.318359375,3027.538330078125,4995.716796875,15356.7421875,48071.78515625,304097.09375,43065.70703125,Bbmin6
Dmin6_agsag-samai_Contrabass.ogg,13843.125,52415.39453125,316716.4375,49120.140625,7164.08056640625,10382.4521484375,20894.1640625,9589.3779296875,17728.943359375,65379.08203125,11382.1455078125,4782.0849609375,Dmin6
Amin6_venda_Contrabass.ogg,7970.10400390625,6791.78564453125,1526.7490234375,3411.9892578125,14785.8291015625,2556.875244140625,5065.70068359375,13712.0908203125,22012.7421875,124873.9140625,20424.79296875,6758.63916015625,Amin6
Abmin6_mpre_Contrabass.ogg,12924.48046875,4119.77099609375,10969.0673828125,59315.71484375,9171.8251953125,8201.62109375,14029.4013671875,123754.8203125,815268.25,116937.9140625,13826.0732421875,10360.6689453125,Abmin6
Bmin6_pictures_at_an_exhibition_Contrabass.ogg,40079.19921875,8325.93359375,10607.0068359375,10289.39453125,1891.6417236328125,4775.83984375,22850.275390625,3842.3662109375,6524.42529296875,16358.5419921875,43478.109375,262172.40625,Bmin6
Abmin6_aka_Contrabass.ogg,31026.376953125,12311.4794921875,33523.7578125,182250.578125,28114.173828125,18975.193359375,38814.3828125,393343.5,2530180.25,367386.15625,48909.19140625,28256.095703125,Abmin6
Ebmin6_mpre_Contrabass.ogg,11346.76171875,17480.21484375,94736.3515625,603534.5625,89970.15625,20750.904296875,32295.642578125,95589.4609375,11905.0283203125,10930.6220703125,52676.96875,10782.2802734375,Ebmin6
Dbmin6_aka_Contrabass.ogg,232517.625,1362274.5,222879.109375,29736.720703125,45544.59375,84203.8984375,41439.13671875,77279.140625,310303.40625,54691.109375,32426.001953125,73050.8828125,Dbmin6
Amin6_outside_now_Contrabass.ogg,7474.78564453125,6765.875,1430.69921875,3637.140869140625,16675.9140625,2828.803466796875,4825.63427734375,14397.19921875,28542.166015625,175017.796875,26100.498046875,5658.45556640625,Amin6
Bbmin6_york-samai_Contrabass.ogg,8200.6494140625,6494.29736328125,7672.71240234375,1798.79248046875,2820.1982421875,13307.9775390625,2362.72265625,4269.513671875,9467.23828125,18428.966796875,89893.8046875,15926.66796875,Bbmin6
Bmin6_spanish_tango_Contrabass.ogg,25383.259765625,7615.267578125,7821.833984375,7924.13134765625,1587.0648193359375,3530.802490234375,16573.494140625,2897.66015625,5209.24072265625,11580.84765625,27809.357421875,154394.65625,Bmin6
Abmin6_bossa-nova_Contrabass.ogg,6422.86474609375,4298.23291015625,15252.4482421875,83720.3515625,12027.7685546875,4935.84619140625,16622.607421875,194409.359375,1318544.625,180644.0,15479.9169921875,11429.29296875,Abmin6
Emin6_bossa-nova_Contrabass.ogg,15132.0703125,9704.220703125,17782.701171875,172183.984375,1146348.875,155637.484375,13808.6015625,42879.65625,135847.421875,14921.8837890625,11977.1298828125,58734.20703125,Emin6
Fmin6_venda_clapping_Contrabass.ogg,42045.41015625,10406.009765625,8300.8056640625,14108.4697265625,122825.2578125,816991.1875,111287.40625,9266.3056640625,32537.4453125,108047.7421875,11697.23046875,8766.900390625,Fmin6
Ebmin6_aksak_Contrabass.ogg,4769.86572265625,11104.27734375,54959.57421875,352803.84375,50200.83203125,9616.8271484375,19201.423828125,54099.98046875,6454.1015625,5975.96826171875,27928.8515625,5578.1640625,Ebmin6
Gbmin6_york-samai_Contrabass.ogg,4668.84326171875,25168.513671875,3906.46875,3708.212646484375,8705.3857421875,43835.40234375,260857.0625,40034.97265625,9102.8857421875,5871.23193359375,4884.7138671875,1758.1015625,Gbmin6
Bmin6_al-saghil-al-sani_Contrabass.ogg,26186.802734375,6414.53955078125,7818.56201171875,9147.318359375,1690.4869384765625,3438.893310546875,15909.4384765625,2949.990234375,6237.99658203125,11466.3359375,26719.1484375,154559.265625,Bmin6
Abmin6_venda_clapping_Contrabass.ogg,4552.92529296875,2826.995849609375,9608.69140625,52531.453125,7584.10302734375,3510.5107421875,11538.3916015625,121950.25,813338.75,112357.53125,11351.4404296875,7947.76953125,Abmin6
Bbmin6_ngbaka-maibo_Contrabass.ogg,16591.626953125,18375.021484375,33581.83984375,5373.69677734375,8032.103515625,40007.5625,7439.306640625,15168.4453125,26231.048828125,83901.7109375,521782.71875,79762.84375,Bbmin6
Abmin6_aka_upper_sangha_Contrabass.ogg,41987.52734375,13949.9375,33499.22265625,181686.078125,29256.458984375,25373.1796875,35199.796875,394706.96875,2536533.25,374276.46875,50799.0,27033.802734375,Abmin6
Gmin6_york-samai_Contrabass.ogg,1831.2374267578125,4870.77294921875,26387.234375,4120.744140625,3881.0595703125,9677.1943359375,46246.62890625,278105.84375,40852.76171875,6810.56689453125,7081.94677734375,6301.048828125,Gmin6
Fmin6_Nawakhat_Contrabass.ogg,21969.337890625,4977.64990234375,4640.02783203125,8342.07421875,49329.35546875,310463.90625,44401.90625,5566.27978515625,14547.4736328125,43997.53125,4970.14208984375,4439.15380859375,Fmin6
Bbmin6_samba_Contrabass.ogg,14321.4619140625,17086.568359375,26447.9296875,4329.62060546875,7176.537109375,34855.72265625,6032.064453125,11242.3330078125,25467.951171875,82925.875,520319.125,76020.203125,Bbmin6
Bbmin6_agsag-samai_Contrabass.ogg,7672.96240234375,8056.92138671875,9295.0390625,1832.0472412109375,3093.302490234375,13970.7607421875,2373.373779296875,4251.32666015625,11962.5966796875,30783.455078125,182301.265625,27314.380859375,Bbmin6
Gbmin6_mpre_Contrabass.ogg,11538.1806640625,67092.484375,10161.63671875,7025.55615234375,16507.912109375,120128.8671875,781249.5,112854.1640625,16076.8818359375,10939.140625,9476.6533203125,3491.412353515625,Gbmin6
Ebmin6_agsag-samai_Contrabass.ogg,5190.86962890625,11180.890625,54967.91015625,352910.625,50619.80078125,9656.2197265625,19301.708984375,54722.625,6548.021484375,6000.52685546875,27971.728515625,5646.65185546875,Ebmin6
Abmin6_spanish_tango_Contrabass.ogg,6297.5234375,2175.587158203125,6264.28076171875,33000.69921875,4925.818359375,4299.16064453125,10056.2548828125,66630.1171875,427207.34375,61646.28125,8254.8916015625,7108.771484375,Abmin6
Amin6_aka_upper_sangha_Contrabass.ogg,31415.890625,53584.55078125,9986.0927734375,15399.9482421875,74091.546875,15591.9169921875,36145.94921875,53538.234375,116650.6328125,654186.5625,117114.5546875,40815.85546875,Amin6
Abmin6_pictures_at_an_exhibition_Contrabass.ogg,5951.896484375,2814.018798828125,9293.7646484375,50110.765625,7278.62109375,4764.4873046875,13445.828125,106896.4921875,704975.0625,98894.0234375,10958.765625,9213.5380859375,Abmin6
Ebmin6_bendir_Contrabass.ogg,7375.54150390625,12625.5439453125,45968.95703125,285715.5625,45069.015625,10992.9267578125,18489.009765625,49753.8125,6175.49951171875,6062.57421875,28452.6953125,5806.60595703125,Ebmin6
Cmin6_aksak_Contrabass.ogg,245612.1875,38999.109375,7087.15966796875,8212.5517578125,14634.7060546875,8650.9873046875,17770.169921875,72758.8828125,12033.7314453125,4483.26708984375,13043.7529296875,41420.8515625,Cmin6
Bmin6_venda_clapping_Contrabass.ogg,44517.01953125,8112.326171875,9822.5869140625,9661.9267578125,1777.58447265625,4391.58642578125,20559.05078125,3462.3515625,5668.56982421875,15724.9931640625,48778.98828125,303285.65625,Bmin6
Bbmin6_aksak_Contrabass.ogg,7095.14404296875,7969.33544921875,9271.3212890625,1782.4072265625,3034.058837890625,13613.1142578125,2311.85009765625,4240.48291015625,11867.22265625,30408.185546875,182239.421875,27224.90625,Bbmin6
Amin6_al-saghil-al-sani_Contrabass.ogg,8167.22314453125,7563.48291015625,1683.501953125,3432.080810546875,14627.01953125,2655.390625,5976.81591796875,13462.2998046875,19148.958984375,102556.625,18597.94140625,7013.681640625,Amin6
Ebmin6_spanish_tango_Contrabass.ogg,5730.57373046875,11541.2431640625,45876.57421875,285648.1875,43031.50390625,10752.7841796875,17156.123046875,47449.89453125,5822.83740234375,6125.30517578125,29853.212890625,5765.48095703125,Ebmin6
Dmin6_outside_now_Contrabass.ogg,15079.9970703125,69736.90625,441544.65625,65399.17578125,6509.34375,12593.90234375,27056.560546875,12067.98828125,22006.3359375,79850.9921875,13788.8642578125,4697.17724609375,Dmin6
Emin6_spanish_tango_Contrabass.ogg,6137.88525390625,7026.28466796875,11242.6767578125,54440.03125,339545.71875,49961.46484375,7395.02978515625,17155.552734375,49401.58203125,5586.59521484375,4950.35400390625,24142.013671875,Emin6
Dbmin6_ngbaka-maibo_Contrabass.ogg,116684.9921875,719003.3125,115184.1640625,16554.11328125,22411.7421875,50774.08203125,22090.427734375,38183.53515625,150482.1875,27517.341796875,22161.373046875,34553.75390625,Dbmin6
Emin6_york-samai_Contrabass.ogg,4626.81396484375,5013.103515625,9411.0595703125,35749.96484375,208915.953125,31521.853515625,6101.59423828125,12113.4033203125,33016.08984375,3850.376220703125,4056.590576171875,20644.66015625,Emin6
Cmin6_agsag-samai_Contrabass.ogg,246223.109375,39105.04296875,7100.71337890625,8288.4873046875,14912.87890625,8679.5458984375,17873.111328125,73379.6640625,12132.3115234375,4523.96044921875,13113.265625,41531.625,Cmin6
Abmin6_ruchenitza_2_Contrabass.ogg,2214.342041015625,1262.054931640625,4634.63427734375,24689.689453125,3489.798583984375,1903.11328125,7218.64404296875,53511.203125,346606.71875,48779.98828125,5289.09912109375,4814.34814453125,Abmin6
Cmin6_aka_upper_sangha_Contrabass.ogg,1252625.25,205642.921875,28721.78125,38698.125,93347.5,40047.78125,81541.3359375,347032.96875,58812.06640625,30153.4375,59704.90625,203285.546875,Cmin6
Ebmin6_ruchenitza_2_Contrabass.ogg,2962.883056640625,8241.93359375,35300.3203125,223581.015625,31709.515625,6267.212890625,12997.8720703125,34658.80078125,4090.868408203125,3994.4345703125,18667.560546875,3615.919189453125,Ebmin6
Ebmin6_bossa-nova_Contrabass.ogg,9329.1376953125,19869.865234375,154367.40625,1035793.4375,141617.171875,14639.8330078125,44786.71484375,147130.75,17184.810546875,15175.1357421875,72812.4296875,14653.29296875,Ebmin6
Gmin6_bendir_Contrabass.ogg,2571.3955078125,6556.56005859375,36217.83203125,5791.67431640625,5456.1728515625,10768.1044921875,67904.1015625,425644.53125,62273.66015625,8534.6982421875,8130.09521484375,8533.0341796875,Gmin6
Gbmin6_ruchenitza_2_Contrabass.ogg,4680.40380859375,26741.673828125,3875.788330078125,1976.7528076171875,7383.27294921875,50482.703125,328947.21875,46616.18359375,4707.60498046875,4521.55908203125,2271.970947265625,1108.3734130859375,Gbmin6
Amin6_venda_clapping_Contrabass.ogg,8937.8984375,9399.5537109375,1963.2701416015625,4124.83740234375,18695.693359375,3420.434326171875,7058.86669921875,16930.20703125,34036.89453125,203801.5625,31864.771484375,8683.4052734375,Amin6
Cmin6_york-samai_Contrabass.ogg,131985.765625,24117.794921875,6813.375,7046.50732421875,12170.5390625,6073.025390625,11918.1005859375,49489.26171875,8401.9677734375,4237.26806640625,10097.4658203125,25094.345703125,Cmin6
Dmin6_cinquillo_Contrabass.ogg,12130.3974609375,46081.43359375,263368.84375,42291.5703125,8904.7158203125,9180.8828125,18559.099609375,8572.7783203125,15491.81640625,57357.68359375,10143.3779296875,4479.62255859375,Dmin6
Abmin6_aksak_Contrabass.ogg,3841.931884765625,1958.52001953125,6659.23046875,35981.33984375,5195.8583984375,3109.591552734375,9511.9892578125,77995.5,510870.125,71655.3359375,7918.32763671875,6475.87255859375,Abmin6
Bmin6_cinquillo_Contrabass.ogg,24310.9765625,6346.86572265625,7896.27099609375,6899.46728515625,1357.5570068359375,3454.7109375,16143.7666015625,2665.069091796875,4401.83935546875,11668.4052734375,26693.720703125,153895.6875,Bmin6
Bmin6_Nawakhat_Contrabass.ogg,19909.48046875,5179.76806640625,5986.84130859375,6149.66796875,1207.874755859375,2738.29296875,12802.10546875,2240.359130859375,3838.072265625,8788.0185546875,21427.267578125,123482.1484375,Bmin6
Gmin6_agogo-samba_Contrabass.ogg,6302.79443359375,17872.841796875,103860.1015625,16417.162109375,12802.71875,24141.8515625,201427.515625,1291934.875,184512.3125,25223.271484375,17609.470703125,17258.208984375,Gmin6
Ebmin6_venda_Contrabass.ogg,5523.73779296875,11241.8701171875,54947.59375,352832.46875,51174.5,9708.525390625,19382.123046875,55280.92578125,6642.12451171875,6039.69775390625,28075.25,5727.45166015625,Ebmin6
Fmin6_venda_Contrabass.ogg,30301.423828125,6929.61181640625,5536.58984375,10957.80078125,75369.84375,484109.96875,67263.7109375,9415.0791015625,21289.904296875,65604.90625,7334.10791015625,6189.248046875,Fmin6
Fmin6_bossa-nova_Contrabass.ogg,67397.2578125,17108.24609375,12190.7021484375,20509.798828125,206649.3125,1390891.625,186909.984375,12666.30078125,52282.734375,178593.1875,19225.873046875,14092.4169921875,Fmin6
Fmin6_samba_Contrabass.ogg,70487.2265625,18351.447265625,18557.83984375,22492.580078125,207575.375,1389388.25,193868.921875,15248.6337890625,53819.8125,185998.015625,20540.076171875,14895.2197265625,Fmin6
Dmin6_ruchenitza_2_Contrabass.ogg,9537.9912109375,36003.12109375,212207.203125,33493.83203125,4776.99169921875,7164.96826171875,13646.7109375,6857.30810546875,12977.4453125,47839.50390625,8297.8232421875,2849.973388671875,Dmin6
Bmin6_aka_upper_sangha_Contrabass.ogg,156470.921875,43120.30859375,34292.78515625,45380.57421875,8700.7353515625,16934.65625,84590.7734375,16097.4384765625,30977.470703125,53852.82421875,170207.34375,958418.0625,Bmin6
Emin6_ruchenitza_2_Contrabass.ogg,4124.51708984375,3284.949462890625,7849.779296875,42487.6328125,269530.40625,37380.80078125,4278.74560546875,13299.1591796875,36102.6171875,3857.642822265625,3331.826416015625,16107.2265625,Emin6
Amin6_spanish_tango_Contrabass.ogg,7435.37353515625,8446.0341796875,1746.3480224609375,3428.232177734375,15387.2109375,2851.251708984375,5804.25146484375,12032.8740234375,19073.376953125,103434.4921875,18668.939453125,6882.23583984375,Amin6
Amin6_agsag-samai_Contrabass.ogg,7218.13525390625,6648.81640625,1544.9581298828125,3250.825439453125,14319.1416015625,2551.32568359375,4887.44384765625,12504.4033203125,22191.455078125,124925.6640625,20430.37109375,7245.923828125,Amin6
Gbmin6_pictures_at_an_exhibition_Contrabass.ogg,9535.443359375,56389.40625,8444.400390625,4666.24755859375,12313.7177734375,101894.6875,677171.5,95897.5234375,9559.4384765625,8049.93505859375,7187.5859375,2508.309326171875,Gbmin6
Ebmin6_ngbaka-maibo_Contrabass.ogg,14754.5458984375,32101.009765625,160218.609375,1035487.8125,148083.015625,29656.193359375,54206.046875,154252.421875,18973.302734375,17956.134765625,83549.96875,16468.080078125,Ebmin6
Gbmin6_spanish_tango_Contrabass.ogg,6424.71484375,36186.8359375,5483.751953125,4221.66650390625,10399.8623046875,63717.0,405463.125,59409.40234375,9081.8212890625,6876.56103515625,5626.90576171875,2027.63330078125,Gbmin6
Dbmin6_agsag-samai_Contrabass.ogg,46122.58984375,276894.59375,43402.1640625,6848.091796875,8966.8291015625,15690.0986328125,8420.5791015625,16544.978515625,67935.6171875,11849.3583984375,5233.28076171875,14271.6201171875,Dbmin6
Emin6_bendir_Contrabass.ogg,6212.427734375,6283.82470703125,12791.7978515625,55853.79296875,340131.875,49445.60546875,9167.5244140625,18685.111328125,47767.96875,5483.66943359375,5299.24365234375,25729.294921875,Emin6
Cmin6_Nawakhat_Contrabass.ogg,165647.421875,27748.259765625,6172.59423828125,6549.8671875,11395.9951171875,6641.29443359375,13421.7978515625,54959.12890625,9181.9228515625,3290.788330078125,9773.4052734375,29886.359375,Cmin6
Cmin6_agogo-samba_Contrabass.ogg,648784.875,103163.6796875,20844.98046875,21891.130859375,41061.140625,18913.724609375,38990.95703125,165804.296875,27533.634765625,16045.5087890625,39128.27734375,109192.8359375,Cmin6
Abmin6_fandango_Contrabass.ogg,3670.278076171875,2527.896728515625,9455.7705078125,51831.734375,7366.04052734375,2905.442626953125,11047.7724609375,120441.4453125,812569.25,111448.34375,9158.1650390625,7507.640625,Abmin6
Cmin6_mpre_Contrabass.ogg,394364.25,64331.95703125,12524.5517578125,15097.2841796875,26497.326171875,13146.9130859375,26742.564453125,111258.2578125,18477.212890625,10324.3525390625,26337.064453125,67191.609375,Cmin6
Bbmin6_cinquillo_Contrabass.ogg,7087.60986328125,7475.45947265625,9552.4365234375,1819.5269775390625,3132.667236328125,15038.0517578125,2567.027099609375,4164.91015625,10701.828125,25965.021484375,150086.28125,23185.6328125,Bbmin6
Gbmin6_samba_Contrabass.ogg,17063.705078125,102596.25,15392.52734375,8040.66748046875,19978.533203125,189922.171875,1271894.375,179324.796875,18736.859375,12907.1806640625,10836.1845703125,4467.25048828125,Gbmin6
Ebmin6_outside_now_Contrabass.ogg,4647.19091796875,11865.6328125,76836.6953125,511432.78125,69878.8203125,7208.70654296875,23455.666015625,74022.921875,8505.8955078125,7771.814453125,37173.90234375,7375.91357421875,Ebmin6
Bmin6_outside_now_Contrabass.ogg,37557.98828125,5842.89990234375,7980.548828125,7415.56201171875,1355.3671875,3509.63671875,15929.765625,2639.855712890625,4078.667236328125,12818.7216796875,40858.24609375,260837.171875,Bmin6
Gmin6_venda_Contrabass.ogg,2072.365478515625,7174.12060546875,40645.75390625,6027.224609375,3353.853515625,11278.46875,78881.8515625,508208.40625,70819.2265625,7589.24169921875,8128.591796875,4841.07763671875,Gmin6
